unix_ts,mains,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24
1460048394,,0,1,0,1,0,0,83,127,0,0,170,129,18,18,0,0,5,3,23,2,43,3,0,269
1460048395,,0,1,0,1,0,0,79,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,266
1460048396,,0,1,0,1,0,0,80,126,0,0,170,128,18,18,0,0,5,4,23,2,43,3,0,223
1460048397,,0,1,0,1,0,0,83,127,0,0,171,129,19,18,0,0,5,4,23,2,43,3,0,233
1460048398,873,0,1,0,1,0,0,79,126,0,0,171,129,18,18,0,0,5,4,24,2,43,3,0,229
1460048399,,0,1,0,1,0,0,81,126,0,0,169,128,18,18,0,0,5,4,23,2,43,3,0,223
1460048400,,0,1,0,1,0,0,81,126,0,0,171,129,18,18,0,0,5,3,23,2,41,3,0,274
1460048401,,0,1,0,1,0,0,80,126,0,0,171,130,18,18,0,0,5,3,23,2,41,3,0,275
1460048402,,0,1,0,1,0,0,82,126,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,248
1460048403,,0,1,0,1,0,0,84,126,0,0,170,129,18,18,0,0,5,4,24,2,41,3,0,234
1460048404,,0,1,0,1,0,0,80,126,0,0,171,129,18,18,0,0,5,4,24,2,41,3,0,259
1460048405,,0,1,0,1,0,0,78,126,0,0,172,129,18,18,0,0,5,4,24,2,41,3,0,236
1460048406,,0,1,0,1,0,0,78,127,0,0,169,129,18,18,0,0,5,4,23,2,41,3,0,224
1460048407,,0,1,0,1,0,0,80,127,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,224
1460048408,,0,1,0,1,0,0,81,127,0,0,171,129,18,18,0,0,5,4,23,2,41,3,0,230
1460048409,,0,1,0,1,0,0,80,127,0,0,170,130,18,18,0,0,5,4,23,2,41,3,0,224
1460048410,,0,1,0,1,0,0,80,127,0,0,170,129,19,18,0,0,5,4,23,2,41,3,0,224
1460048411,,0,1,0,1,0,0,82,126,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,223
1460048412,,0,1,0,1,0,0,80,126,0,0,170,129,19,18,0,0,5,3,23,2,43,3,0,241
1460048413,884,0,1,0,1,0,0,80,126,0,0,170,130,18,18,0,0,5,4,23,2,43,3,0,232
1460048414,,0,1,0,1,0,0,78,126,0,0,169,129,18,18,0,0,5,4,23,2,42,3,0,232
1460048415,,0,1,0,1,0,0,80,126,0,0,169,129,18,18,0,0,5,4,23,2,43,3,0,224
1460048416,,0,1,0,1,0,0,80,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048417,,0,1,0,1,0,0,80,126,0,0,169,130,18,18,0,0,5,4,23,2,42,3,0,223
1460048418,,0,1,0,1,0,0,77,126,0,0,169,129,18,18,0,0,5,4,24,2,43,3,0,231
1460048419,,0,1,0,1,0,0,80,126,0,0,170,129,19,18,0,0,5,4,23,2,43,3,0,229
1460048420,,0,1,0,1,0,0,82,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,252
1460048421,,0,1,0,1,0,0,81,126,0,0,169,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048422,,0,1,0,1,0,0,77,126,0,0,169,129,18,18,0,0,5,4,23,2,45,3,0,230
1460048423,,0,1,0,1,0,0,80,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,228
1460048424,,0,1,0,1,0,0,81,126,0,0,171,129,19,18,0,0,5,4,23,2,43,3,0,238
1460048425,,0,1,0,1,0,0,82,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,233
1460048426,,0,1,0,1,0,0,81,126,0,0,170,129,18,18,0,0,5,3,23,2,43,3,0,244
1460048427,,0,1,0,1,0,0,81,126,0,0,170,129,18,18,0,0,5,4,24,2,43,3,0,232
1460048428,875,0,1,0,1,0,0,80,126,0,0,171,129,18,18,0,0,5,3,23,2,43,3,0,280
1460048429,,0,1,0,1,0,0,78,126,0,0,169,130,18,18,0,0,5,3,23,2,43,3,0,300
1460048430,,0,1,0,1,0,0,78,126,0,0,170,129,18,18,0,0,5,4,23,2,42,3,0,235
1460048431,,0,1,0,1,0,0,81,126,0,0,171,130,18,18,0,0,5,4,24,2,41,3,0,231
1460048432,,0,1,0,1,0,0,80,126,0,0,169,129,18,18,0,0,5,4,23,2,41,3,0,222
1460048433,,0,1,0,1,0,0,79,126,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,225
1460048434,,0,1,0,1,0,0,76,126,0,0,171,129,18,18,0,0,5,4,23,2,41,3,0,314
1460048435,,0,1,0,1,0,0,80,126,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,231
1460048436,,0,1,0,1,0,0,82,125,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,230
1460048437,,0,1,0,1,0,0,79,126,0,0,171,129,18,18,0,0,5,4,23,2,43,3,0,236
1460048438,,0,1,0,1,0,0,76,125,0,0,171,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048439,,0,1,0,1,0,0,79,125,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,224
1460048440,,0,1,0,1,0,0,80,125,0,0,170,129,18,18,0,0,5,4,24,2,43,3,0,227
1460048441,,0,1,0,1,0,0,80,125,0,0,171,130,18,18,0,0,5,3,23,2,43,3,0,225
1460048442,,0,1,0,1,0,0,76,125,0,0,170,130,18,18,0,0,5,4,23,2,43,3,0,227
1460048443,863,0,1,0,1,0,0,80,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048444,,0,1,0,1,0,0,80,125,0,0,170,129,18,18,0,0,5,4,24,2,40,3,0,226
1460048445,,0,1,0,1,0,0,76,125,0,0,170,130,18,18,0,0,5,4,23,2,41,3,0,225
1460048446,,0,1,0,1,0,0,79,125,0,0,171,130,18,18,0,0,5,4,23,2,41,3,0,226
1460048447,,0,1,0,1,0,0,81,125,0,0,171,129,18,18,0,0,5,4,23,2,41,3,0,234
1460048448,,0,1,0,1,0,0,79,126,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,221
1460048449,,0,1,0,1,0,0,79,126,0,0,169,130,18,18,0,0,5,4,23,2,41,3,0,226
1460048450,,0,1,0,1,0,0,81,126,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,221
1460048451,,0,1,0,1,0,0,85,126,0,0,171,129,18,18,0,0,5,4,23,2,44,3,0,217
1460048452,,0,1,0,1,0,0,79,127,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,213
1460048453,,0,1,0,1,0,0,79,127,0,0,169,130,18,18,0,0,5,4,24,2,43,3,0,215
1460048454,,0,1,0,1,0,0,80,127,0,0,170,131,18,18,0,0,5,4,23,2,43,3,0,214
1460048455,,0,1,0,1,0,0,80,126,0,0,169,129,18,18,0,0,5,4,23,2,43,3,0,220
1460048456,,0,1,0,1,0,0,79,125,0,0,169,128,18,18,0,0,5,4,23,2,43,3,0,223
1460048457,,0,1,0,1,0,0,80,125,0,0,170,129,18,18,0,0,5,4,25,2,43,3,0,234
1460048458,870,0,1,0,1,0,0,83,125,0,0,169,129,18,18,0,0,5,4,23,2,44,3,0,227
1460048459,,0,1,0,1,0,0,80,125,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,227
1460048460,,0,1,0,1,0,0,79,125,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,233
1460048461,,0,1,0,1,0,0,79,126,0,0,170,130,18,18,0,0,5,4,24,2,43,3,0,226
1460048462,,0,1,0,1,0,0,80,126,0,0,170,130,18,18,0,0,5,4,24,2,43,3,0,226
1460048463,,0,1,0,1,0,0,79,126,0,0,169,128,18,19,0,0,5,4,23,2,43,3,0,231
1460048464,,0,1,0,1,0,0,79,126,0,0,169,129,18,18,0,0,5,4,23,2,43,3,0,227
1460048465,,0,1,0,1,0,0,80,126,0,0,171,129,18,18,0,0,5,4,23,2,43,3,0,231
1460048466,,0,1,0,1,0,0,80,125,0,0,171,130,18,18,0,0,5,4,24,2,43,3,0,239
1460048467,,0,1,0,1,0,0,80,125,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048468,,0,1,0,1,0,0,76,125,0,0,169,129,18,18,0,0,5,3,23,2,43,3,0,226
1460048469,,0,1,0,1,0,0,78,125,0,0,203,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048470,,0,1,0,1,0,0,76,125,0,0,195,130,18,18,0,0,5,4,24,2,43,3,0,225
1460048471,,0,1,0,1,0,0,76,124,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,235
1460048472,,0,1,0,1,0,0,76,125,0,0,170,129,19,18,0,0,5,4,23,2,43,3,0,225
1460048473,858,0,1,0,1,0,0,76,125,0,0,171,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048474,,0,1,0,1,0,0,76,125,0,0,170,130,18,18,0,0,5,4,23,2,43,3,0,224
1460048475,,0,1,0,1,0,0,76,125,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,226
1460048476,,0,1,0,1,0,0,76,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,226
1460048477,,0,1,0,1,0,0,76,126,0,0,170,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048478,,0,1,0,1,0,0,77,125,0,0,170,130,18,18,0,0,5,4,23,2,43,3,0,224
1460048479,,0,1,0,1,0,0,76,125,0,0,171,129,18,18,0,0,5,4,24,2,41,3,0,239
1460048480,,0,1,0,1,0,0,80,125,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,227
1460048481,,0,1,0,1,0,0,77,125,0,0,169,129,19,18,0,0,5,4,23,2,41,3,0,237
1460048482,,0,1,0,1,0,0,76,125,0,0,170,130,18,18,0,0,5,4,23,2,41,3,0,231
1460048483,,0,1,0,1,0,0,76,125,0,0,171,129,18,18,0,0,5,4,23,2,41,3,0,232
1460048484,,0,1,0,1,0,0,76,125,0,0,170,129,18,18,0,0,5,3,23,2,41,3,0,248
1460048485,,0,1,0,1,0,0,76,125,0,0,170,129,18,18,0,0,5,4,23,2,41,3,0,234
1460048486,,0,1,0,1,0,0,75,125,0,0,170,130,18,18,0,0,5,4,23,2,44,3,0,233
1460048487,,0,1,0,1,0,0,76,125,0,0,171,129,18,18,0,0,5,4,23,2,44,3,0,224
1460048488,858,0,1,0,1,0,0,76,125,0,0,171,129,18,18,0,0,5,4,23,2,44,3,0,226
1460048489,,0,1,0,1,0,0,81,124,0,0,170,129,18,18,0,0,5,4,23,2,44,3,0,225
1460048490,,0,1,0,1,0,0,79,125,0,0,168,130,18,18,0,0,5,4,23,2,44,3,0,249
1460048491,,0,1,0,1,0,0,92,124,0,0,47,129,18,18,0,0,5,3,23,2,43,3,0,226
1460048492,,0,1,0,1,0,0,83,125,0,0,47,129,19,18,0,0,5,4,24,2,43,3,0,226
1460048493,,0,1,0,1,0,0,83,125,0,0,47,129,18,18,0,0,5,4,23,2,43,3,0,226
1460048494,,0,1,0,1,0,0,82,125,0,0,47,130,18,18,0,0,5,4,23,2,43,3,0,225
1460048495,,0,1,0,1,0,0,80,124,0,0,47,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048496,,0,1,0,1,0,0,79,125,0,0,47,129,18,18,0,0,5,3,23,2,43,3,0,230
1460048497,,0,1,0,1,0,0,80,124,0,0,47,129,18,18,0,0,5,4,23,2,43,3,0,238
1460048498,,0,1,0,1,0,0,80,125,0,0,47,130,18,18,0,0,5,3,23,2,43,3,0,234
1460048499,,0,1,0,1,0,0,79,125,0,0,47,129,18,18,0,0,5,4,23,2,43,3,0,233
1460048500,,0,1,0,1,0,0,82,125,0,0,47,129,18,18,0,0,5,3,23,2,43,3,0,244
1460048501,,0,1,0,1,0,0,81,125,0,0,46,129,18,18,0,0,5,4,23,2,43,3,0,228
1460048502,,0,1,0,1,0,0,97,125,0,0,47,130,18,18,0,0,5,4,23,2,43,3,0,223
1460048503,747,0,1,0,1,0,0,81,125,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,222
1460048504,,0,1,0,1,0,0,81,125,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,238
1460048505,,0,1,0,1,0,0,95,124,0,0,46,130,19,18,0,0,5,3,24,2,42,3,0,231
1460048506,,0,1,0,1,0,0,82,124,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,231
1460048507,,0,1,0,1,0,0,82,125,0,0,46,129,18,18,0,0,5,3,23,2,41,3,0,222
1460048508,,0,1,0,1,0,0,77,124,0,0,46,129,18,18,0,0,5,4,23,2,41,3,0,222
1460048509,,0,1,0,1,0,0,82,124,0,0,46,129,18,18,0,0,5,4,23,2,41,3,0,237
1460048510,,0,1,0,1,0,0,81,125,0,0,46,129,18,18,0,0,5,4,23,2,41,3,0,227
1460048511,,0,1,0,1,0,0,99,125,0,0,46,129,18,18,0,0,5,3,23,2,41,3,0,226
1460048512,,0,1,0,1,0,0,77,125,0,0,46,129,18,18,0,0,5,4,23,2,42,3,0,223
1460048513,,0,1,0,1,0,0,85,124,0,0,46,130,18,18,0,0,5,4,23,2,44,3,0,223
1460048514,,0,1,0,1,0,0,82,124,0,0,46,129,18,18,0,0,5,4,23,2,44,3,0,225
1460048515,,0,1,0,1,0,0,80,124,0,0,48,129,18,18,0,0,5,4,23,2,44,3,0,224
1460048516,,0,1,0,1,0,0,85,124,0,0,46,132,18,18,0,0,5,4,24,2,43,3,0,223
1460048517,,0,1,0,1,0,0,85,125,0,0,46,129,18,18,0,0,5,3,23,2,44,3,0,222
1460048518,741,0,1,0,1,0,0,82,125,0,0,46,129,18,18,0,0,5,4,24,2,44,3,0,226
1460048519,,0,1,0,1,0,0,110,125,0,0,46,129,18,18,0,0,5,3,23,2,44,3,0,224
1460048520,,0,1,0,1,0,0,80,125,0,0,46,129,18,18,0,0,5,4,23,2,44,3,0,222
1460048521,,0,1,0,1,0,0,80,124,0,0,46,130,18,18,0,0,5,4,23,2,44,3,0,223
1460048522,,0,1,0,1,0,0,80,125,0,0,46,130,18,19,0,0,5,4,23,2,44,3,0,223
1460048523,,0,1,0,1,0,0,80,125,0,0,46,129,19,18,0,0,5,4,23,2,44,3,0,225
1460048524,,0,1,0,1,0,0,82,125,0,0,46,129,19,18,0,0,5,4,23,2,44,3,0,222
1460048525,,0,1,0,1,0,0,80,125,0,0,46,130,18,18,0,0,5,3,23,2,44,3,0,228
1460048526,,0,1,0,1,0,0,80,126,0,0,46,130,18,18,0,0,5,4,23,2,43,3,0,223
1460048527,,0,1,0,1,0,0,80,125,0,0,46,129,19,18,0,0,5,4,24,2,43,3,0,222
1460048528,,0,1,0,1,0,0,80,125,0,0,46,129,19,18,0,0,5,3,24,2,43,3,0,230
1460048529,,0,1,0,1,0,0,80,125,0,0,46,129,19,18,0,0,5,3,23,2,43,3,0,229
1460048530,,0,1,0,1,0,0,80,124,0,0,46,130,19,18,0,0,5,4,24,2,44,3,0,223
1460048531,,0,1,0,1,0,0,80,124,0,0,46,129,19,18,0,0,5,4,25,2,44,3,0,228
1460048532,,0,1,0,1,0,0,81,124,0,0,46,129,18,18,0,0,5,4,24,2,44,3,0,223
1460048533,738,0,1,0,1,0,0,81,124,0,0,46,129,18,18,0,0,5,3,24,2,45,3,0,222
1460048534,,0,1,0,1,0,0,80,124,0,0,46,130,19,18,0,0,5,4,23,2,43,3,0,223
1460048535,,0,1,0,1,1,0,82,124,0,0,46,130,18,18,0,0,5,4,23,2,43,3,0,223
1460048536,,0,1,0,1,0,0,80,124,0,0,46,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048537,,0,1,0,1,0,0,83,123,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,222
1460048538,,0,1,0,1,1,0,80,123,0,0,45,130,18,18,0,0,5,3,23,2,43,3,0,223
1460048539,,0,1,0,1,0,0,80,123,0,0,46,129,18,18,0,0,5,4,23,2,43,3,0,222
1460048540,,0,1,0,1,0,0,80,123,0,0,45,129,18,18,0,0,5,4,24,2,43,3,0,223
1460048541,,0,1,0,1,0,0,79,124,0,0,45,130,18,18,0,0,5,4,23,2,43,3,0,221
1460048542,,0,1,0,1,0,0,79,124,0,0,46,130,18,18,0,0,5,4,23,2,43,3,0,222
1460048543,,0,1,0,1,0,0,79,125,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,223
1460048544,,0,1,0,1,0,0,80,125,0,0,46,129,18,18,0,0,5,4,24,2,43,3,0,223
1460048545,,0,1,0,1,0,0,79,125,0,0,46,130,18,18,0,0,5,3,23,2,42,3,0,225
1460048546,,0,1,0,1,0,0,82,125,0,0,46,130,18,18,0,0,5,4,23,2,43,3,0,223
1460048547,,0,1,0,1,0,0,79,124,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,222
1460048548,735,0,1,0,1,0,0,79,124,0,0,46,132,18,18,0,0,5,4,23,2,44,3,0,224
1460048549,,0,1,0,1,0,0,76,124,0,0,46,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048550,,0,1,0,1,0,0,75,123,0,0,46,130,18,18,0,0,5,3,23,2,43,3,0,223
1460048551,,0,1,0,1,0,0,76,123,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,222
1460048552,,0,1,0,1,0,0,111,123,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,226
1460048553,,0,1,0,1,0,0,83,123,0,0,46,129,18,18,0,0,5,4,23,2,43,3,0,234
1460048554,,0,1,0,1,0,0,80,123,0,0,46,130,18,18,0,0,5,3,23,2,42,3,0,228
1460048555,,0,1,0,1,0,0,79,124,0,0,45,129,19,18,0,0,5,4,23,2,41,3,0,232
1460048556,,0,1,0,1,0,0,80,124,0,0,45,129,18,18,0,0,5,3,23,2,41,3,0,225
1460048557,,0,1,0,1,0,0,83,123,0,0,45,129,19,18,0,0,5,4,24,2,41,3,0,222
1460048558,,0,1,0,1,0,0,79,124,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,232
1460048559,,0,1,0,1,0,0,76,124,0,0,45,129,19,18,0,0,5,4,23,2,41,3,0,230
1460048560,,0,1,0,1,0,0,80,123,0,0,46,129,19,18,0,0,5,3,23,2,41,3,0,247
1460048561,,0,1,0,1,0,0,79,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,231
1460048562,,0,1,0,1,0,0,80,124,0,0,45,130,19,18,0,0,5,3,23,2,44,3,0,229
1460048563,746,0,1,0,1,0,0,80,124,0,0,45,129,18,18,0,0,5,4,24,2,43,3,0,223
1460048564,,0,1,0,1,0,0,79,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048565,,0,1,0,1,0,0,79,124,0,0,45,129,19,18,0,0,5,4,23,2,43,3,0,224
1460048566,,0,1,0,1,0,0,82,124,0,0,45,130,18,18,0,0,5,3,24,2,43,3,0,225
1460048567,,0,1,0,1,0,0,81,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,224
1460048568,,0,1,0,1,0,0,78,123,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,224
1460048569,,0,1,0,1,0,0,81,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,226
1460048570,,0,1,0,1,0,0,80,124,0,0,45,130,18,18,0,0,5,3,24,2,43,3,0,224
1460048571,,0,1,0,1,0,0,82,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048572,,0,1,0,1,0,0,79,124,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,247
1460048573,,0,1,0,1,0,0,79,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,230
1460048574,,0,1,0,1,0,0,80,124,0,0,45,130,18,18,0,0,5,3,23,2,43,3,0,232
1460048575,,0,1,0,1,0,0,82,124,0,0,45,129,18,18,0,0,5,4,24,2,43,3,0,239
1460048576,,0,1,0,1,0,0,77,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,231
1460048577,,0,1,0,1,0,0,77,123,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,232
1460048578,742,0,1,0,1,0,0,77,124,0,0,45,129,19,18,0,0,5,4,23,2,43,3,0,263
1460048579,,0,1,0,1,0,0,82,124,0,0,45,131,19,18,0,0,5,3,24,2,43,3,0,232
1460048580,,0,1,0,1,0,0,80,124,0,0,45,129,18,18,0,0,5,4,23,2,42,3,0,230
1460048581,,0,1,0,1,0,0,80,124,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,231
1460048582,,0,1,0,1,0,0,77,124,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,224
1460048583,,0,1,0,1,0,0,77,124,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,224
1460048584,,0,1,0,1,0,0,77,123,0,0,45,129,18,18,0,0,5,3,23,2,41,3,0,224
1460048585,,0,1,0,1,0,0,79,123,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,221
1460048586,,0,1,0,1,1,0,77,124,0,0,45,130,18,18,0,0,5,3,23,2,41,3,0,224
1460048587,,0,1,0,1,0,0,92,124,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,225
1460048588,,0,1,0,1,0,0,80,123,0,0,45,129,18,18,0,0,5,3,24,2,41,3,0,232
1460048589,,0,1,0,1,0,0,80,123,0,0,45,129,18,18,0,0,5,3,23,2,41,3,0,231
1460048590,,0,1,0,1,0,0,80,123,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,230
1460048591,,0,1,0,1,0,0,81,123,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,225
1460048592,,0,1,0,1,0,0,84,123,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,223
1460048593,740,0,1,0,1,0,0,81,124,0,0,45,129,18,18,0,0,5,3,23,2,41,3,0,223
1460048594,,0,1,0,1,0,0,82,123,0,0,45,130,18,18,0,0,5,3,23,2,41,3,0,221
1460048595,,0,1,0,1,0,0,80,124,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,225
1460048596,,0,1,0,1,0,0,79,124,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,225
1460048597,,0,1,0,1,0,0,80,125,0,0,45,129,18,18,0,0,5,4,24,2,41,3,0,242
1460048598,,0,1,0,1,0,0,84,124,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,238
1460048599,,0,1,0,1,0,0,81,124,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,232
1460048600,,0,1,0,1,0,0,80,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,232
1460048601,,0,1,0,1,0,0,79,123,0,0,45,129,18,18,0,0,5,3,24,2,42,3,0,230
1460048602,,0,1,0,1,0,0,79,123,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,246
1460048603,,0,1,0,1,0,0,85,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,235
1460048604,,0,1,0,1,0,0,84,123,0,0,45,129,18,18,0,0,5,4,23,2,42,3,0,236
1460048605,,0,1,0,1,0,0,81,123,0,0,45,129,18,18,0,0,5,3,23,2,43,3,0,230
1460048606,,0,1,0,1,0,0,91,122,0,0,45,130,18,18,0,0,5,4,23,2,43,3,0,228
1460048607,,0,1,0,1,0,0,80,123,0,0,45,129,18,18,0,0,5,4,23,2,42,3,0,225
1460048608,737,0,1,0,1,0,0,79,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,230
1460048609,,0,1,0,1,0,0,93,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,230
1460048610,,0,1,0,1,0,0,80,123,0,0,45,130,18,18,0,0,5,3,23,2,43,3,0,267
1460048611,,0,1,0,1,0,0,101,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048612,,0,1,0,1,0,0,80,123,0,0,44,129,19,18,0,0,5,3,23,2,43,3,0,225
1460048613,,0,1,0,1,0,0,87,124,0,0,44,129,18,18,0,0,5,3,23,2,43,3,0,231
1460048614,,0,1,0,1,0,0,79,124,0,0,45,130,18,18,0,0,5,3,24,2,43,3,0,229
1460048615,,0,1,0,1,0,0,85,124,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,242
1460048616,,0,1,0,1,0,0,80,123,0,0,45,130,18,18,0,0,5,4,23,2,43,3,0,224
1460048617,,0,1,0,1,0,0,85,123,0,0,44,129,18,18,0,0,5,4,23,2,43,3,0,223
1460048618,,0,1,0,1,0,0,79,123,0,0,44,130,18,18,0,0,5,4,23,2,43,3,0,223
1460048619,,0,1,0,1,0,0,83,123,0,0,44,129,18,18,0,0,5,3,23,2,43,3,0,266
1460048620,,0,1,0,1,0,0,80,122,0,0,45,129,18,18,0,0,5,3,23,2,44,3,0,225
1460048621,,0,1,0,1,0,0,81,122,0,0,45,129,18,18,0,0,5,4,23,2,44,3,0,224
1460048622,,0,1,0,1,0,0,80,122,0,0,44,130,18,18,0,0,5,3,23,2,43,3,0,232
1460048623,744,0,1,0,1,0,0,80,122,0,0,45,130,18,18,0,0,5,3,24,2,43,3,0,258
1460048624,,0,1,0,1,0,0,80,122,0,0,45,129,18,18,0,0,5,3,24,2,43,3,0,236
1460048625,,0,1,0,1,0,0,81,122,0,0,44,130,18,18,0,0,5,3,23,2,43,3,0,258
1460048626,,0,1,0,1,0,0,80,122,0,0,45,130,18,18,0,0,5,3,23,2,44,3,0,231
1460048627,,0,1,0,1,0,0,80,122,0,0,44,129,18,18,0,0,5,3,24,2,43,3,0,222
1460048628,,0,1,0,1,0,0,81,123,0,0,44,128,18,18,0,0,5,4,23,2,43,3,0,223
1460048629,,0,1,0,1,0,0,81,123,0,0,44,130,18,18,0,0,5,4,23,2,43,3,0,225
1460048630,,0,1,0,1,0,0,80,123,0,0,46,129,18,18,0,0,5,3,23,2,43,3,0,224
1460048631,,0,1,0,1,0,0,80,123,0,0,44,129,18,18,0,0,5,3,23,2,43,3,0,226
1460048632,,0,1,0,1,0,0,80,123,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,224
1460048633,,0,1,0,1,0,0,80,122,0,0,44,129,18,18,0,0,5,4,23,2,43,3,0,225
1460048634,,0,1,0,1,0,0,80,122,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,233
1460048635,,0,1,0,1,0,0,80,0,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,228
1460048636,,0,1,0,1,0,0,80,0,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,229
1460048637,,0,1,0,1,0,0,79,0,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,215
1460048638,607,0,1,0,1,0,0,83,0,0,0,45,130,19,18,0,0,5,4,23,2,43,3,0,214
1460048639,,0,1,0,1,0,0,80,0,0,0,45,129,18,18,0,0,5,4,23,2,43,3,0,213
1460048640,,0,1,0,1,0,0,79,0,0,0,45,129,18,18,0,0,5,4,24,2,43,3,0,212
1460048641,,0,1,0,1,0,0,79,0,0,0,45,130,18,18,0,0,5,4,23,2,43,3,0,222
1460048642,,0,1,0,1,0,0,79,0,0,0,45,130,18,18,0,0,5,4,23,2,43,3,0,221
1460048643,,0,1,0,1,0,0,90,0,0,0,45,129,18,18,0,0,5,4,23,2,42,3,0,215
1460048644,,0,1,0,1,0,0,79,0,0,0,45,129,18,18,0,0,5,4,23,2,42,3,0,209
1460048645,,0,1,0,1,0,0,81,0,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,220
1460048646,,0,1,0,1,0,0,80,0,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,224
1460048647,,0,1,0,1,0,0,80,0,0,0,45,129,18,18,0,0,5,4,23,2,41,3,0,230
1460048648,,0,1,0,1,0,0,79,0,0,0,45,130,18,18,0,0,5,4,23,2,41,3,0,239
1460048649,,0,1,0,1,0,0,80,0,0,0,45,129,18,18,0,0,5,4,24,2,41,3,0,235
1460048650,,0,1,0,1,0,0,81,0,0,0,46,130,18,18,0,0,5,4,23,2,41,3,0,236
