unix_ts,mains,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21
1505317347,,72,122,0,0,1,23,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317348,,69,122,0,0,1,23,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317349,,72,121,0,0,1,20,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317350,202,77,121,0,0,1,16,4,14,2,2,94,44,1,1,0,0,4,1,0,0,0
1505317351,,76,121,0,0,1,19,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317352,,78,121,0,0,1,24,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317353,,72,121,0,0,1,26,4,14,2,2,93,40,1,1,0,0,4,1,0,0,0
1505317354,,71,121,0,0,1,23,4,14,2,2,93,40,1,1,0,0,4,1,0,0,0
1505317355,,68,121,0,0,1,23,4,14,2,2,93,40,1,1,0,0,4,1,0,0,0
1505317356,,74,121,0,0,1,16,4,14,2,2,93,40,1,1,0,0,4,1,0,0,0
1505317357,,77,121,0,0,1,15,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317358,201,78,121,0,0,1,16,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317359,,77,121,0,0,1,21,4,15,2,2,94,41,1,1,0,0,4,1,0,0,0
1505317360,,77,121,0,0,1,24,4,14,2,2,93,40,1,1,0,0,4,1,0,0,0
1505317361,,72,121,0,0,1,24,4,14,2,2,93,40,1,1,0,0,4,1,0,0,0
1505317362,,72,121,0,0,1,23,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317363,,69,122,0,0,1,24,4,14,2,2,94,41,1,1,0,0,4,1,0,0,0
1505317364,,71,122,0,0,1,21,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317365,,77,122,0,0,1,16,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317366,202,78,121,0,0,0,19,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317367,,76,121,0,0,1,23,4,14,2,2,94,41,1,1,0,0,4,1,0,0,0
1505317368,,74,121,0,0,1,24,4,14,2,2,94,43,1,1,0,0,4,1,0,0,0
1505317369,,70,122,0,0,1,23,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317370,,69,122,0,0,1,22,4,14,2,2,94,42,1,1,0,0,4,1,0,0,0
1505317371,,76,122,0,0,1,17,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317372,,77,122,0,0,1,16,4,14,2,2,94,41,1,1,0,0,4,1,0,0,0
1505317373,,76,122,0,0,1,20,4,14,2,2,94,40,1,1,0,0,4,1,0,0,0
1505317374,201,76,121,0,0,1,19,4,14,2,2,94,41,1,1,0,0,4,1,0,0,0
1505317375,,77,121,0,0,1,24,4,14,2,2,94,36,1,1,0,0,4,1,0,0,0
1505317376,,71,121,0,0,1,25,4,14,2,2,94,36,1,1,0,0,4,1,0,0,0
1505317377,,68,122,0,0,1,24,4,14,2,2,94,35,1,1,0,0,4,1,0,0,0
1505317378,,68,121,0,0,1,24,4,14,2,2,94,36,1,1,0,0,4,1,0,0,0
1505317379,,65,122,0,0,1,23,4,14,2,2,94,35,1,1,0,0,4,1,0,0,0
1505317380,,64,121,0,0,1,24,4,14,2,2,94,37,1,1,0,0,4,1,0,0,0
1505317381,,63,121,0,0,1,21,4,14,2,2,94,35,1,1,0,0,4,1,0,0,0
1505317382,,70,121,0,0,1,16,4,14,2,2,94,35,1,1,0,0,4,1,0,0,0
1505317383,,72,121,0,0,1,14,4,14,2,2,94,36,1,1,0,0,4,1,0,0,0
1505317384,196,73,121,0,0,1,22,4,14,2,2,94,35,1,1,0,0,4,1,0,0,0
1505317385,,72,121,0,0,1,21,4,14,2,2,94,49,1,1,0,0,4,1,0,0,0
1505317386,,83,121,0,0,1,24,4,14,2,2,94,46,1,1,0,0,4,1,0,0,0
1505317387,,83,121,0,0,1,24,4,14,2,2,93,46,1,1,0,0,4,1,0,0,0
1505317388,,78,121,0,0,1,24,4,14,2,2,93,45,1,1,0,0,4,1,0,0,0
1505317389,,74,122,0,0,1,23,4,15,2,2,93,46,1,1,0,0,4,1,0,0,0
1505317390,207,76,121,0,0,1,20,4,14,2,2,93,44,1,1,0,0,4,1,0,0,0
1505317391,,81,121,0,0,1,16,4,14,2,2,94,44,1,1,0,0,4,1,0,0,0
1505317392,,82,122,0,0,1,19,4,14,2,2,94,44,1,1,0,0,4,1,0,0,0
1505317393,,80,122,0,0,1,24,4,14,2,3,94,44,1,1,0,0,4,1,0,0,0
1505317394,,79,121,0,0,1,23,4,14,2,2,94,43,1,1,0,0,4,1,0,0,0
1505317395,,73,121,0,0,1,23,4,14,2,2,94,42,1,1,0,0,4,1,0,0,0
1505317396,,71,120,0,0,1,23,4,14,2,2,93,41,1,1,0,0,4,1,0,0,0
1505317397,,70,121,0,0,1,23,4,14,2,2,93,42,1,1,0,0,4,1,0,0,0
1505317398,203,70,120,0,0,1,25,4,14,2,2,94,41,1,1,0,0,4,1,0,0,0
1505317399,,75,121,0,0,1,15,4,14,2,2,93,41,1,1,0,0,4,1,0,0,0
1505317400,,74,121,0,0,1,19,4,14,2,2,93,41,1,1,0,0,4,1,0,0,0
1505317401,,78,121,0,0,1,15,4,14,2,3,93,41,1,1,0,0,4,1,0,0,0
1505317402,,77,33,0,0,1,18,4,14,2,2,7,40,1,1,0,0,5,1,0,0,0
1505317403,,77,34,0,0,1,24,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317404,,75,33,0,0,1,24,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317405,,71,34,0,0,0,24,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317406,114,70,34,0,0,1,22,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317407,,76,34,0,0,1,17,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317408,,77,34,0,0,1,15,5,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317409,,79,34,0,0,1,20,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317410,,76,34,0,0,1,25,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317411,,74,34,0,0,1,24,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317412,,70,34,0,0,1,23,5,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317413,,72,34,0,0,1,22,4,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317414,115,74,34,0,0,1,16,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317415,,77,34,0,0,1,16,5,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317416,,77,33,0,0,1,20,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317417,,77,34,0,0,1,23,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317418,,72,34,0,0,1,23,4,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317419,,68,34,0,0,1,23,5,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317420,,72,33,0,0,1,19,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317421,,77,34,0,0,1,19,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317422,,79,34,0,0,1,17,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317423,,79,34,0,0,1,16,5,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317424,,77,34,0,0,1,18,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317425,,76,34,0,0,0,23,4,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317426,,77,34,0,0,1,24,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317427,115,69,34,0,0,1,23,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317428,,70,34,0,0,1,23,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317429,,72,34,0,0,1,19,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317430,,77,34,0,0,1,15,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317431,,78,34,0,0,1,18,4,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317432,114,78,34,0,0,1,24,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317433,,74,34,0,0,1,24,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317434,,70,34,0,0,1,23,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317435,,69,34,0,0,1,23,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317436,,73,34,0,0,1,17,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317437,,77,33,0,0,1,15,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317438,,77,34,0,0,0,20,5,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317439,115,77,34,0,0,1,24,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317440,,73,34,0,0,1,23,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317441,,71,34,0,0,1,23,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317442,,74,34,0,0,1,23,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317443,,69,34,0,0,1,23,4,15,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317444,,70,34,0,0,1,22,4,14,2,2,7,41,1,1,0,0,4,1,0,0,0
1505317445,,75,34,0,0,1,16,4,14,2,2,7,40,1,1,0,0,4,1,0,0,0
1505317446,114,77,33,0,0,1,16,4,14,2,2,7,43,1,1,0,0,4,1,0,0,0
1505317447,,77,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317448,,76,31,0,0,1,15,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317449,,77,31,0,0,1,18,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317450,,76,30,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317451,,76,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317452,,76,30,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317453,,69,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317454,111,68,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317455,,71,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317456,,78,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317457,,77,31,0,0,1,19,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317458,,77,31,0,0,1,24,4,14,2,1,4,40,1,1,0,0,4,1,0,0,0
1505317459,,77,30,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317460,,77,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317461,111,70,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317462,,69,31,0,0,1,23,4,14,2,2,4,42,1,1,0,0,4,1,0,0,0
1505317463,,73,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317464,,77,31,0,0,1,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317465,,78,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317466,,76,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317467,,76,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317468,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317469,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317470,111,68,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317471,,70,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317472,,77,31,0,0,1,16,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317473,,79,31,0,0,1,15,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317474,,76,31,0,0,1,18,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317475,,77,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317476,,77,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317477,,76,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317478,111,76,32,0,0,1,15,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317479,,75,31,0,0,1,19,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317480,,77,31,0,0,1,16,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317481,,77,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317482,,78,30,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317483,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317484,,76,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317485,,76,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317486,112,75,31,0,0,1,24,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317487,,69,31,0,0,1,22,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317488,,70,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317489,,73,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317490,,78,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317491,,77,31,0,0,1,15,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317492,,77,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317493,,77,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317494,,77,30,0,0,0,24,4,14,2,3,4,42,1,1,0,0,4,1,0,0,0
1505317495,111,73,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317496,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317497,,70,31,0,0,1,21,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317498,,72,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317499,,78,31,0,0,1,19,4,14,2,3,4,40,1,1,0,0,4,1,0,0,0
1505317500,,77,31,0,0,1,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317501,,78,31,0,0,1,19,4,14,2,3,4,40,1,1,0,0,4,1,0,0,0
1505317502,111,76,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317503,,74,31,0,0,1,23,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317504,,69,31,0,0,1,23,4,14,2,2,4,42,1,1,0,0,4,1,0,0,0
1505317505,,69,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317506,,75,31,0,0,1,18,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317507,,79,31,0,0,0,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317508,,76,31,0,0,1,20,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317509,,78,31,0,0,1,24,5,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317510,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317511,112,69,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317512,,71,31,0,0,1,22,4,14,2,3,4,43,1,1,0,0,4,1,0,0,0
1505317513,,76,31,0,0,1,17,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317514,,77,31,0,0,1,16,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317515,,77,31,0,0,1,20,5,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317516,,77,31,0,0,1,23,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317517,,73,31,0,0,1,24,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317518,111,70,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317519,,68,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317520,,75,31,0,0,1,17,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317521,,77,31,0,0,0,16,4,15,2,3,4,41,1,1,0,0,4,1,0,0,0
1505317522,,77,30,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317523,,76,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317524,,73,30,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317525,,69,32,0,0,1,25,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317526,112,71,30,0,0,1,22,4,14,2,2,4,41,1,1,0,0,5,1,0,0,0
1505317527,,77,31,0,0,0,16,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317528,,78,31,0,0,1,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317529,,76,31,0,0,1,15,4,15,2,3,4,40,1,1,0,0,4,1,0,0,0
1505317530,,76,30,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317531,,77,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317532,,73,31,0,0,0,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317533,112,69,31,0,0,1,24,5,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317534,,68,31,0,0,1,21,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317535,,73,31,0,0,1,16,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317536,,77,31,0,0,1,16,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317537,,78,31,0,0,1,21,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317538,,78,31,0,0,1,24,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317539,,73,31,0,0,1,23,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317540,,70,31,0,0,1,23,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317541,,71,31,0,0,1,22,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317542,,77,31,0,0,1,16,5,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317543,,77,30,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317544,,78,31,0,0,1,21,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317545,,76,31,0,0,1,24,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317546,112,73,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317547,,68,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317548,,69,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317549,,75,31,0,0,1,16,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317550,,81,32,0,0,1,16,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317551,112,77,31,0,0,1,22,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317552,,76,31,0,0,1,24,4,14,2,3,4,40,1,1,0,0,5,1,0,0,0
1505317553,,74,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317554,,71,31,0,0,1,23,4,14,2,2,4,43,1,1,0,0,4,1,0,0,0
1505317555,,69,31,0,0,1,22,5,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317556,,73,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317557,,78,32,0,0,0,16,5,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317558,,78,31,0,0,1,16,5,14,2,2,4,42,1,1,0,0,4,1,0,0,0
1505317559,112,76,31,0,0,1,21,4,15,2,2,4,42,1,1,0,0,4,1,0,0,0
1505317560,,77,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317561,,76,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317562,,73,32,0,0,1,24,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317563,,68,31,0,0,1,21,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317564,,71,31,0,0,1,23,5,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317565,,72,31,0,0,1,22,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505317566,111,72,31,0,0,1,16,4,14,2,3,4,35,1,1,0,0,4,1,0,0,0
1505317567,,73,31,0,0,1,15,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505317568,,71,32,0,0,1,24,4,14,2,2,4,36,1,1,0,0,4,1,0,0,0
1505317569,,71,31,0,0,1,24,4,15,2,2,4,36,1,1,0,0,4,1,0,0,0
1505317570,,68,31,0,0,1,23,4,15,2,2,4,35,1,1,0,0,4,1,0,0,0
1505317571,,65,30,0,0,1,24,4,14,2,2,4,36,1,1,0,0,4,1,0,0,0
1505317572,,66,31,0,0,1,24,4,14,2,2,4,36,1,1,0,0,4,1,0,0,0
1505317573,,67,31,0,0,1,21,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505317574,,68,31,0,0,1,19,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505317575,,73,32,0,0,1,15,4,15,2,2,4,49,1,1,0,0,4,1,0,0,0
1505317576,,84,31,0,0,1,21,4,14,2,2,4,47,1,1,0,0,4,1,0,0,0
1505317577,,83,31,0,0,1,23,4,14,2,2,4,46,1,1,0,0,4,1,0,0,0
1505317578,107,79,31,0,0,1,24,4,15,2,2,4,46,1,1,0,0,4,1,0,0,0
1505317579,,75,31,0,0,1,23,4,14,2,2,4,45,1,1,0,0,4,1,0,0,0
1505317580,,73,31,0,0,1,21,4,15,2,2,4,44,1,1,0,0,4,1,0,0,0
1505317581,,77,31,0,0,1,17,4,15,2,2,4,44,1,1,0,0,4,1,0,0,0
1505317582,116,81,31,0,0,1,15,4,14,2,2,4,44,1,1,0,0,4,1,0,0,0
1505317583,,80,31,0,0,1,23,4,14,2,2,4,44,1,1,0,0,4,1,0,0,0
1505317584,,81,30,0,0,1,24,4,14,2,2,4,43,1,1,0,0,4,1,0,0,0
1505317585,,77,31,0,0,1,24,4,15,2,2,4,43,1,1,0,0,4,1,0,0,0
1505317586,,73,31,0,0,1,23,4,14,2,2,4,42,1,1,0,0,4,1,0,0,0
1505317587,,71,32,0,0,1,23,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317588,,72,31,0,0,1,23,4,15,2,2,4,42,1,1,0,0,4,1,0,0,0
1505317589,,72,30,0,0,1,19,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317590,,77,30,0,0,1,16,4,14,2,3,4,41,1,1,0,0,4,1,0,0,0
1505317591,112,77,31,0,0,1,19,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317592,,77,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317593,,76,32,0,0,1,24,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317594,,72,31,0,0,1,24,4,14,2,3,4,40,1,1,0,0,4,1,0,0,0
1505317595,,69,31,0,0,0,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317596,,72,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317597,,77,31,0,0,1,15,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317598,111,77,31,0,0,1,16,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317599,,76,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317600,,76,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317601,,76,31,0,0,1,24,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317602,,70,30,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317603,,70,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,5,1,0,0,0
1505317604,,73,30,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317605,,79,31,0,0,1,16,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317606,,77,31,0,0,1,20,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317607,112,77,30,0,0,0,23,4,14,2,3,4,40,1,1,0,0,4,1,0,0,0
1505317608,,76,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317609,,72,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317610,,68,32,0,0,0,23,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317611,,72,31,0,0,1,19,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317612,,76,30,0,0,0,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317613,,77,31,0,0,1,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317614,111,77,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317615,,76,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317616,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317617,,69,31,0,0,0,23,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317618,,71,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317619,,75,31,0,0,1,18,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317620,,78,30,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317621,,77,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317622,112,77,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317623,,76,31,0,0,0,23,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317624,,76,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317625,,70,31,0,0,1,23,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317626,,68,31,0,0,0,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317627,,75,31,0,0,1,19,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505317628,,78,31,0,0,1,15,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317629,,77,32,0,0,1,16,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317630,112,77,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317631,,74,31,0,0,1,24,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317632,,70,30,0,0,1,25,4,14,2,2,4,43,1,1,0,0,4,1,0,0,0
1505317633,,69,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505317634,,72,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
